id,collection,bookNumber,bookName,chapterId,hadithNumber,text,gradedBy,grade
adab1148,adab,46,Al-Adab Al-Mufrad,543,1148,"Al-Harith ibn 'Amr as-Sahmi related, ""I came to the Prophet, may Allah bless him and grant him peace, when he was at Mina or at 'Arafa. People crowded around him and some Bedouins arrived. When they saw his face, they said, 'This is a blessed face.' I said, 'Messenger of Allah, pray for forgiveness for me.' He said, 'O Allah, forgive us!' I said, 'Ask forgiveness for me.' He said, 'O Allah, forgive us!' I turned and said, Ask forgiveness for me.' He said, 'O Allah, forgive us!' He spat on his hand and wiped it on his sandal. He did not want it to get on anyone around him.""",Al-Albani,Hasan
adab1149,adab,46,Al-Adab Al-Mufrad,544,1149,"Abu Hurayra reported that the Prophet, may Allah bless him and grant him peace, forbade gatherings in the road. They said, ""Messenger of Allah, it is hard for us to sit in our houses."" He said, ""If you must sit there, then fulfil the rights of the gathering."" They asked, 'What is their right, Messenger of Allah?"" He replied, ""Guiding anyone who asks for directions, returning the greeting, lowering the eye, commanding the correct and forbidding the bad.""",Al-Albani,Sahih
adab1150,adab,46,Al-Adab Al-Mufrad,544,1150,"Abu Sa'id al-Khudri reported that the Prophet, may Allah bless him and grant him peace, said, ""Beware of sitting in the road."" They said, ""Messenger of Allah, we must meet where we can sit to talk."" The Messenger of Allah, may Allah bless him and grant him peace, said, ""If you must do it, then give the road its due. ""What is the due of the road, Messenger of Allah,"" they asked. He replied, ""Lowering the eye, avoiding doing anything harmful, commanding the correct and forbidding the bad.""",Al-Albani,Sahih
adab1151,adab,46,Al-Adab Al-Mufrad,545,1151,"Abu Musa al-Ash'ari said, ""The Messenger of Allah, may Allah bless him and grant him peace, went out one day to one of the walled gardens of Madina, and I went out after him. When he entered the garden, I sat at the gate and said, I will be the doorkeeper of the Messenger of Allah today even if he has not commanded me to do it.' The Prophet (ﷺ) went and answered a call of nature and then sat on the edge of the well. He uncovered his legs and dangled them in the well. Abu Bakr came and asked for permission to enter.' I said, 'Stay where you are until I ask permission for you.' He waited and I went to the Prophet, may Allah bless him and grant him peace, and said, 'Messenger of Allah, it is Abu Bakr asking permission to come in.' He said, 'Let him in and give him the good news of the Garden.' He entered and sat at the right side of the Prophet, may Allah bless him and grant him peace. uncovered his legs and dangled them in the water. Then 'Umar came. I said, 'Stay where you are until I ask permission for you.' The Prophet, may Allah bless him and grant him peace, said, 'Let him in and give him the good news of the Garden.' 'Umar went in and sat at the left side of the Prophet, may Allah bless him and grant him peace, uncovered his legs and dangled his feet in the well. The rim of the well was then full and there was no place left to sit. Then 'Uthman came. I said, 'Stay where you are until I ask permission for you.' The Prophet, may Allah bless him and grant him peace, said, 'Let him in and give him the good news of the Garden as well as an affliction which will befall him.' 'Uthman came in and could not find a place with them. He moved around until he was facing them on the other side of the well, uncovered his legs and dangled them in the well. I began to wish that a brother of mine would come and I asked Allah to make him come, but he did not come before they had got up.""",Al-Albani,Sahih
adab1152,adab,46,Al-Adab Al-Mufrad,545,1152,"Abu Hurayra said, ""The Prophet, may Allah bless him and grant him peace, went out in the heat of the day. He did not speak to me nor did I speak to him until he came to the market of Qaynuqa'. He sat in the courtyard of Fatima's house and asked, 'Is the little one here? Is the little one here?' Fatima held her son back for a short time. I think that she was putting a necklace on him or washing him. Then he came running and he hugged him and kissed him. He said, 'O Allah, love him and love those who love him.'""",Al-Albani,Sahih
adab1153,adab,47,Al-Adab Al-Mufrad,546,1153,"Ibn 'Umar said, ""The Prophet, may Allah bless him and grant him peace, forbade anyone forcing a man to rise from his seat so that someone else could sit in his place.""",Al-Albani,Sahih
adab1154,adab,47,Al-Adab Al-Mufrad,547,1154,"Anas said, ""I was serving the Messenger of Allah, may Allah bless him and grant him peace, one day. When I thought I had finished serving him, I said, 'The Prophet, may Allah bless him and grant him peace, is having a midday nap.' So I left him and there were some children playing. I stood looking at them and their game. The Prophet, may Allah bless him and grant him peace, came out, and came up to them and greeted them. Then he called me and sent me to get something he needed. He remained in the shade until I came back to him. I was late for my mother and she and he asked, 'What kept you?' I replied, The Prophet, may Allah bless him and grant him peace, sent me for something he needed.' 'What was it?' she asked. I replied, 'It is a secret of the Prophet, may Allah bless him and grant him peace.' She said, Keep the secret of the Messenger of Allah, may Allah bless him and grant him peace.' I did not tell anyone that secret. If I had told it, I would have told it to her.'""",Al-Albani,Sahih
adab1155,adab,47,Al-Adab Al-Mufrad,548,1155,"Abu Hurayra described the Messenger of Allah, may Allah bless him and grant him peace, with the words, ""He was of medium height, but nearer to being tall. He was very white with a black beard and good front teeth. He had long eye-lashes. He was very broad between the shoulders and had full cheeks. He walked on his entire foot, but they did not have a hollow. He turned completely towards people or turned his back completely. I have not seen anyone like him before or since.'""",Al-Albani,Hasan (li ghairih)
adab1156,adab,47,Al-Adab Al-Mufrad,549,1156,"Aslam said, ""'Umar said to me, 'If I send you to a man, do not tell him why I sent you to him. If you do, Shaytan will prepare a lie for him in that.'""",,
adab1157,adab,47,Al-Adab Al-Mufrad,550,1157,"Mujahid said, ""It is disliked for a man to look sharply at his brother or to follow him with his glance when he leaves or to ask him, 'Where have you come from and where are you going?'""",Al-Albani,Da'if
adab1158,adab,47,Al-Adab Al-Mufrad,550,1158,"Malik ibn Zubayd said, ""We passed by Abu Dharr at ar-Rabadha. He said, 'Where have you come from?' We said, 'Makka - or from the Ancient House.' He said, 'Is this what you have done?' We said, 'Yes.' He said, 'And was there commerce or selling with it?' 'No,' he replied. He said, 'Then resume your actions anew.'""",Al-Albani,Da'if
adab1159,adab,47,Al-Adab Al-Mufrad,551,1159,"Ibn 'Abbas reported that the Prophet, may Allah bless him and grant him peace, said, ""Whoever fashions an image will have to breathe life into it and he will be punished since he will not be able to breathe life into it. Anyone who claims to have seen a vision in a dream will have to string two beads of barely together and he will be punished because he will not be able to string them together. Anyone who listens to people's conversation when they move away from him will have molten lead poured into his ears.""",Al-Albani,Sahih
adab1160,adab,47,Al-Adab Al-Mufrad,552,1160,"Al-'Iryan ibn al-Haytham said, ""My father came to Mu'awiya when I was a body. When he reached him, he said, 'Welcome, welcome.' A man was sitting with him on the elevated seat. He said, 'Amir al-Mu'minin, who is this you are welcoming?' He said, 'This is the master of the people of the east. This is al-Haytham ibn al-Aswad.' I asked, 'Who is this?' They replied, 'This is 'Abdullah ibn 'Amr ibn al-'As.' I said to him, 'Abu so-and-so. From where will the Dajjal emerge?' He said, 'I have not seen the people of a town who asked about what is far nor left what is near. You are from the people of a town.' Then he said, 'He will emerge from the land of Iraq with the trees and palm trees.'""",,
adab1161,adab,47,Al-Adab Al-Mufrad,552,1161,"Abu al-Aaliyah said that he sat on the chair of state with Ibn Abbas (ra).  In another version, Abu Jamrah stated, ""I used to sit with Ibn Abbas (ra) and he made me sit on his chair of state. Once, he asked me to stay behind with him so that he may aportion a share for me in his property.  So, I stayed with him for two months"".",Al-Albani,Sahih
adab1162,adab,47,Al-Adab Al-Mufrad,552,1162,"Abu Khulda reported that he heard Anas ibn Malik when he was with al-Hakam, the amir of Basra, on a seat. He said, ""When the Prophet, may Allah bless him and grant him peace, was hot, he delayed the prayer until a cooler time of the day. When it was cold, he made the prayer early.""",,
adab1163,adab,47,Al-Adab Al-Mufrad,552,1163,"Anas ibn Malik said, ""I came to the Prophet, may Allah bless him and grant him peace, while he was on a seat with a bad woven on it. He had a pillow under his head made of skin stuffed with fibre. There was a cloth between his skin and the seat. 'Umar visited him and wept. The Prophet, may Allah bless him and grant him peace, said, 'What made you weep, 'Umar?' He said, 'By Allah, Messenger of Allah, I am only weeping since I know that you are more noble with Allah than Chosroes and Caesar. They both live in what they live of this world while you, Messenger of Allah, are in the place I see.' The Prophet, may Allah bless him and grant him peace, said, 'Are you not content, 'Umar, that they have this world while we have the Next?' I replied, 'Yes, Messenger of Allah.' He said, 'That is the way of it.'""",Al-Albani,Hasan Sahih
adab1164,adab,47,Al-Adab Al-Mufrad,552,1164,"Abu Rifa'a al-'Adawi said, ""I came to the Messenger of Allah, may Allah bless him and grant him peace, while he was speaking [i.e. on Jumu'a]. I said, 'Messenger, a stranger man has come to ask about his deen. He does not know what his deen is.' He turned to me and stopped speaking. He was brought a chair which I think had iron legs. (Hamid [one of the transmitters] said, 'I think that it was black wood like iron).'] He sat down on it and began to teach me what Allah had taught him. Then he finished his speech.""",Al-Albani,Sahih
adab1165,adab,47,Al-Adab Al-Mufrad,552,1165,"Musa ibn Dihqan said, ""I saw Ibn 'Umar sitting on a bridal seat wearing a red garment.""   'Imran ibn Muslim said, ""I saw Anas sitting on a bed, placing one foot over another.""",,
adab1166,adab,47,Al-Adab Al-Mufrad,553,1166,"Sa'id al-Maqburi said, ""I passed by Ibn 'Umar who had a man with him with whom he was conversing. I went to them, and he struck me on the chest and said, 'When you find two men conversing, do not go up to them nor sit with them until they give you permission.' I said. 'May Allah make you prosper, Abu 'Abdu'r-Rahman. I hoped that I would hear something good from you.'""",Al-Albani,Sahih
adab1167,adab,47,Al-Adab Al-Mufrad,553,1167,"Ibn 'Abbas said, ""Whoever listens to people's conversations when they do not want him to do so will have molten lead poured into his ears. Anyone who lies about a dram will be obliged to string a barley bead.""",,
adab1168,adab,47,Al-Adab Al-Mufrad,554,1168,"Abdullah reported that the Messenger of Allah, may Allah bless him and grant him peace, said, ""When there are three people, two should not converse together to the exclusion of the third.""",Al-Albani,Sahih
adab1169,adab,47,Al-Adab Al-Mufrad,555,1169,"Abdullah reported that the Prophet, may Allah bless him and grant him peace, said, ""When there are three people, two should not converse together to the exclusion of the third for that would grieve him.""",Al-Albani,Sahih
adab1170,adab,47,Al-Adab Al-Mufrad,555,1170,"Ibn 'Umar reported something similar from the Prophet, may Allah bless him and grant him peace. He stated, ""We said, 'If there are four?' He said, 'Then it will not harm him.'""",Al-Albani,Sahih
adab1171,adab,47,Al-Adab Al-Mufrad,555,1171,"Abdullah reported that the Prophet, may Allah bless him and grant him peace, said, ""Two should not converse to the exclusion of another until they are mixing with people since that would distress him.""",Al-Albani,Sahih
adab1172,adab,47,Al-Adab Al-Mufrad,555,1172,"Ibn 'Umar said, ""When there are four, there is no harm.""",Al-Albani,Sahih
adab1173,adab,47,Al-Adab Al-Mufrad,556,1173,"Abu Burda ibn Abi Musa said, ""I sat with 'Abdullah ibn Sallam. He said, 'You have sat down with us, but now it is time for us to leave.' I said, 'If you like.' He got up and I followed him to the door.""",Al-Albani,Da'if
adab1174,adab,47,Al-Adab Al-Mufrad,557,1174,"Qays related that his father arrived while the Messenger of Allah, may Allah bless him and grant him peace, was speaking. He stood in the sun and the Prophet (ﷺ) told him to move to the shade.",Al-Albani,Sahih
adab1175,adab,48,Al-Adab Al-Mufrad,558,1175,"Abu Sa'id al-Khudri said, ""The Messenger of Allah, may Allah bless him and grant him peace, forbade two types of dress and two sales transactions. He forbade the sales transactions called mulamasa and munabadha.* The two types of dress are samma' ** and wrapping oneself up in garment while sitting down [with the legs drawn up] without anything covering the private parts.""",Al-Albani,Sahih
