id,collection,bookNumber,bookName,chapterId,hadithNumber,text,gradedBy,grade
muslim2403a,muslim,44,Muslim,3,2403a,"Abu Musa al-Ash'ari reported that while Allah's Messenger (ﷺ) was in one of the gardens of Medina, reclining against a pillow and fixing a stick in a mud, that a person came asking for the gate to be opened, whereupon he said: Open it for him and give him glad tidings of Paradise and, lo, it was Abu Bakr. I opened (the gate) for him and gave him the glad tidings of Paradise. Then another person asked for the door to be opened, whereupon he said: Open it and give him the glad tidings of Piradise. He said: I went away and, lo, it was 'Umar. I opened it for him and gave him the glad tidings of Paradise. Then still another man asked for the door to be opened, and thereupon Allah's Messenger (ﷺ) said: Open it and give him the glad tidings of Paradise after a trial would afflict him. I went and, lo, it was 'Uthman b. 'Affan. 1 opened the door and gave him the glad tidings of Paradise and informed him (what the Prophet (ﷺ) had said). Thereupon he said: O Allah, grant me steadfastness. Allah is one Whose help is to be sought.",,Sahih
muslim2403b,muslim,44,Muslim,3,2403b,This hadith has been transmitted on the authority of Abu Musa al-Ash'ari with a slight variation of wording.,,Sahih
muslim2403c,muslim,44,Muslim,3,2403c,"Abu Musa Ash'ari reported that he performed ablution in his house and then came out saying: I would remain with Allah's Messenger (ﷺ) the whole day long. He came to the mosque, and asked about Allah's Messenger (ﷺ). They (his Companions) said: He has gone in this direction. He (Abu Musa Ash'ari) said: I followed his steps asking about him until I came to Bi'r Aris (it is a well in the suburb of Medina). I sat by its wooden door until Allah's Messenger (ﷺ) had relieved himself and then performed ablution. I went to him and he was sitting with his shanks uncovered hp to the knees and his legs dangl- ing in that well. I offered him salutations. I then came back and sat at the door as if I had been a chamberlain at the door of Allah's Messenger (ﷺ) that day. There came Abu Bakr and knocked the door and I said: Who is it? He said: This is Abu Bakr. I said: Wait, please. I went and said: Allah's Messenger, here is Abu Bakr seeking permission. Thereupon he said: Admit him and give him glad tidings of Paradise. I came and I said to Abu Bakr to get in (and also told him) that Allah's Messenger (ﷺ) was giving him the glad tidings of Paradise. Abu Bakr got in and sat on the right side of Allah's Messenger (ﷺ) and dangled his feet in the well as Allah's Messenger (ﷺ) had done, and he uncovered his shanks. I then returned and sat there and I had left my brother as he had been performing ablution and he was to meet me and I said: If Allah would intend goodness for such and such he would intend goodness for his brother and He would bring him. I was thinking this that a person stirred the door. I said: Who is it. He said: This is Umar b., Khattab. I said: Wait. Then I came to Allah's Messenger (ﷺ), greeted him and said: Here is 'Umar seeking your. permission to get in. Thereupon he said: Let him come in and give him glad tid- ings of Paradise. I came to Umar and said: There is permission for you and glad tidings for you from Allah's Messenger (ﷺ) for Paradise. He got in and sat on the left side of Allah's Messenger (ﷺ) with his feet dangling in the well. I then returned and sat and said: If Allah would intend goodness for such and such (that is for his brother), He would bring him. And I was contemplat- ing over it that a man stirred the door and I said: Who is it? He said: This is Uthman b. Affan. I said: Wait, please. I then came to Allah's Messenger (ﷺ) and informed him. and he said: Admit him and give him glad tidings (and inform) him of the turmoil which he shall have to face. I came and said: Get in, Allah's Messenger (ﷺ) gives you the glad tidings of Paradise along with the trial which you shall have to face. He got in and saw the elevated plan round the well fully occupied. He sat on the other side. Sharik said that Sa'id b. al-Musayyib reported: I drew a conclusion from it that their groves would be (in this very state, the graves of Hadrat Abu Bakr, 'Umar Faruq by the tide of the Prophet (ﷺ) [may peace be upon him] and the grave of Hadrat 'Uthman away from their graves).",,Sahih
muslim2403d,muslim,44,Muslim,3,2403d,"Abu Musa. reported: I set out with the intention (of meeting) Allah's Messenger (ﷺ) and came to know that he had gone to the gardens (in the suburb of Medina). I followed him and found him in a garden sitting upon an elevated place round the well with his shanks uncovered which had been dangling in the well. The rest of the hadith is the same but with this variation that there is no mention of the words of Sa'id: all drew a conclusion from it pertaining to their graves.""",,Sahih
muslim2403e,muslim,44,Muslim,3,2403e,"Sa'id b. al-Musayyib reported Abu Musa Ash'ari having said that Allah's Messenger (ﷺ) set out one day to the suburbs of Medina for reliev- ing himself. I followed his steps. The rest of the hadith is the same. Ibn Musayyib said: I concluded (from the manner of their sitting) the (order) of their graves. (The three) would be together (the graves of the Holy Prophet, Hadrat Abu Bakr and Hadrat Umar) and that of 'Uthman would be separate (from them).",,Sahih
muslim2404a,muslim,44,Muslim,4,2404a,"Amir b Sa'd b. Abi Waqqas reported (on the authority of his father that Allah's Messenger (ﷺ) addressing 'Ali said: You are in the same position with relation to me as Aaron (Harun) was in relation to Moses but with (this explicit difference) that there is no prophet after me. Sa'd said: I had an earnest desire to hear it directly from Sa'd, so I met him and narrated to him what (his son) Amir had narrated to me, whereupon he said: Yes, I did hear it. I said: Did you hear it yourself? Thereupon he placed his fingers upon his ears and said: Yes, and if not, let both my ears become deaf.",,Sahih
muslim2404b,muslim,44,Muslim,4,2404b,"Sa'd b. Abi Waqqas reported that Allah's Messenger (ﷺ) left 'Ali b. Abi Talib behind him (as he proceeded) to the expedition of Tabuk, whereupon he ('Ali) said: Allah's Messenger, are you leaving me behind amongst women and children? Thereupon he (the Holy Prophet) said: Aren't you satisfied with being unto me what Aaron was unto Moses but with this exception that there would be no prophet after me?",,Sahih
muslim2404c,muslim,44,Muslim,4,2404c,This hadith has been narrated on the authority of Shu'ba with the same chain of transmitters.,,Sahih
muslim2404d,muslim,44,Muslim,4,2404d,"Amir b. Sa'd b. Abi Waqqas reported on the authority of his father that Muawiya b. Abi Sufyan appointed Sa'd as the Governor and said: What prevents you from abusing Abu Turab (Hadrat 'Ali), whereupon be said: It is because of three things which I remember Allah's Messenger (ﷺ) having said about him that I would not abuse him and even if I find one of those three things for me, it would be more dear to me than the red camels. I heard Allah's Messenger (ﷺ) say about 'Ali as he left him behind in one of his campaigns (that was Tabuk). 'Ali said to him: Allah's Messenger, you leave me behind along with women and children. Thereupon Allah's Messenger (ﷺ) said to him: Aren't you satisfied with being unto me what Aaron was unto Moses but with this exception that there is no prophethood after me. And I (also) heard him say on the Day of Khaibar: I would certainly give this standard to a person who loves Allah and his Messenger, and Allah and his Messenger love him too. He (the narrator) said: We had been anxiously waiting for it, when he (the Holy Prophet) said: Call 'Ali. He was called and his eyes were inflamed. He applied saliva to his eyes and handed over the standard to him, and Allah gave him victory. (The third occasion is this) when the (following) verse was revealed: ""Let us summon our children and your children."" Allah's Messenger (ﷺ) called 'Ali, Fatima, Hasan and Husain and said: O Allah, they are my family.",,Sahih
muslim2404e,muslim,44,Muslim,4,2404e,Sa'd reported Allah's Messenger (ﷺ) as saying to 'Ali: Aren't you satisfied with being unto me what Aaron was unto Moses?,,Sahih
muslim2405,muslim,44,Muslim,4,2405,"Suhail reported on the authority of Abu Huraira that Allah's Messenger (ﷺ) said on the Day of Khaibar: I shall certainly give this standard in the hand of one who loves Allah and his Messenger and Allah will grant victory at his hand. Umar b. Khattab said: Never did I cherish for leadership but on that day. I came before him with the hope that I may be called for this, but Allah's Messenger (ﷺ) called 'Ali b. Abu Talib and he conferred (this honour) upon him and said: Proceed on and do not look about until Allah grants you victory, and 'Ali went a bit and then halted and did not look about and then said in a loud voice: Allah's Messenger, on what issue should I fight with the people? Thereupon he (the Prophet) said: Fight with them until they bear testimony to the fact that there is no god but Allah and Muhammad is his Messenger, and when they do that then their blood and their riches are inviolable from your hands but what is justified by law and their reckoning is with Allah.",,Sahih
muslim2406,muslim,44,Muslim,4,2406,"Sahl b. Sa'd reported that Allah's Messenger (ﷺ) said on the Day of Khaibar: I would certainly give this standard to a person at whose hand Allah would grant victory and who loves Allah and His Messenger and Allah and His Messenger love him also. The people spent the night thinking as to whom it would be given. When it was morning the people hastened to Allah's Messenger (ﷺ) all of them hoping that that would be given to him. He (the Holy Prophet) said: Where is 'Ali b. Abu Talib? They said: Allah's Messenger, his eyes are sore. He then sent for him and he was brought and Allah's Messenger (ﷺ) applied saliva to his eyes and invoked blessings and he was all right, as if he had no ailment at all, and conferred upon him the standard. 'Ali said: Allah's Messenger, I will fight them until they are like us. Thereupon he (the Holy Prophet) said: Advance cautiously until you reach their open places, thereafter invite them to Islam and inform them what is obligatory for them from the rights of Allah, for, by Allah, if Allah guides aright even one person through you that is better for you than to possess the most valuable of the camels.",,Sahih
